1572124381.605211;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572124381.60595;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572124381.606702;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572124381.607709;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572124381.608425;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572124381.60927;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572124381.610048;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572124381.611108;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572124381.611841;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572124381.798819;a8:66:7f:0a:cf:05;Apple, Inc.;Co-Working
1572124381.901023;a8:66:7f:0a:cf:05;Apple, Inc.;Co-Working
1572124381.911457;a8:66:7f:0a:cf:05;Apple, Inc.;Co-Working
1572124381.941531;a8:66:7f:0a:cf:05;Apple, Inc.;Co-Working
1572124382.116663;a8:66:7f:0a:cf:05;Apple, Inc.;Co-Working
1572124383.274539;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572124383.276972;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572124383.2777;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572124383.278509;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572124383.280091;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572124383.597845;00:6e:07:89:11:8b;;ChinaNet
1572124383.651083;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572124383.65299;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572124385.203723;f8:da:0c:ae:0e:73;Hon Hai Precision Ind. Co.,Ltd.;SEVENIT-Gast
1572124385.21441;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572124385.215218;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572124385.215933;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572124385.216698;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572124385.219759;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572124385.220558;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572124385.221277;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572124385.222107;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572124385.222839;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572124385.314581;f8:da:0c:ae:0e:73;Hon Hai Precision Ind. Co.,Ltd.;SEVENIT-Gast
1572124385.550412;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572124385.551382;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572124385.938749;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572124385.939518;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572124385.940421;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572124385.941131;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572124385.941882;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572124385.942594;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572124385.943527;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572124385.944275;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572124387.334283;38:de:ad:2d:f5:e6;;Hackathon_5G
1572124387.619579;00:6e:07:89:11:8b;;ChinaNet
1572124387.657983;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572124387.659493;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572124387.660411;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572124387.661913;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
1572124387.662623;84:25:3f:50:14:fe;Silex Technology, Inc;Co-Working
